,title,vector,cluster
869,clara,"[ 0.78521    0.091288  -0.41959   -0.0085603  0.32875   -0.17997
  0.59994    0.73918    0.12342   -0.44851    0.018812   0.30213
 -0.21764   -0.35079   -0.37914   -0.21172    0.61093    0.39746
 -0.33913    1.1051    -0.56812   -0.23698    0.75773    1.2148
 -0.67606    0.40161   -0.86594   -1.1573    -0.055784   0.35799
  0.0067992 -0.15156    0.50072   -0.19948    0.054808  -0.035155
  0.27764    0.37964    0.98628   -0.37974    0.29088   -0.2689
 -0.23752   -0.23118    0.01631   -0.00332    0.16868   -0.15114
  0.67546    1.0573    -0.43079    0.22484    0.5193    -0.27364
  0.024864  -0.98858   -0.36146   -0.29682   -0.054889  -0.35451
 -0.37206    0.29446    0.22343   -0.14062   -1.1169    -0.06169
  0.34115    0.62111    0.31296    1.0493     0.15355    0.63499
  0.19775   -0.36667    0.28828    0.17498   -0.19714   -0.066601
 -0.049492   0.27907   -0.11598   -0.17943   -0.63209    0.22841
 -0.98434   -0.35689    0.033339   0.2745     0.68807   -0.46474
  0.36636    0.07856    0.050629   0.79042   -0.02447    0.26986
 -0.39902   -0.3377     0.11603   -0.22074  ]",1
870,companies,"[ 0.39911    0.23048   -0.37072    0.24018    0.35255   -1.2548
 -0.72018   -0.30722   -0.026784  -0.55117    0.68988   -0.45564
  0.36577   -0.52974   -0.73837   -0.58256    0.59487    0.14313
  0.12907    0.34609    0.13237    0.4413     0.39322    0.089096
 -0.62129   -0.41337    0.1467     0.17316   -0.71506   -0.34012
  0.55701    0.8803    -0.53026   -0.96132    0.18688    0.57597
  0.33795   -0.36693   -0.20177   -0.25482    0.17306   -0.42332
 -0.93963   -0.053047  -0.095955   0.014023  -0.11332    0.29623
  0.017036  -1.0218    -0.631      0.49906   -0.17393    0.73664
 -0.20313   -1.408     -0.26604   -0.44595    2.5366     0.78936
 -0.19632    0.0058178  0.016055   0.7168     0.22555    0.30327
  0.73229    0.80927    0.76199   -0.1935    -0.19348   -0.049898
 -0.93185   -0.23306   -0.22435   -0.051806   0.22805   -0.24252
 -1.0971    -0.13453    1.6288    -0.37494   -0.58771    0.55119
 -2.1481    -0.67007   -0.0038016 -0.49584   -0.12707   -0.69328
 -0.32023   -0.50118   -0.43801   -0.98057   -0.6992     0.85182
 -0.12367   -0.224      1.083     -0.092224 ]",4
871,charisma,"[ 3.7825e-01  2.8276e-01  8.7839e-01 -3.5867e-01 -1.2145e-01  1.1726e-01
 -6.9367e-02 -6.1548e-01 -9.2880e-02  8.2887e-01 -1.0224e-01 -1.0155e-01
 -2.6319e-01 -2.1483e-01  3.4235e-02 -3.2169e-01  3.7799e-01  2.3069e-01
  4.1836e-01  5.9231e-01 -2.0772e-01 -4.3120e-01 -3.1847e-01 -1.3495e+00
  1.3133e-01  6.5438e-01 -7.6340e-02  1.7105e-02  3.1035e-01 -7.2531e-01
  6.4479e-01  1.3755e-01 -5.4980e-01  2.4201e-01 -1.9016e-01  3.2267e-01
 -2.0724e-01  4.7865e-01 -5.8135e-01  5.7754e-01  3.8470e-01 -4.2068e-02
  4.9482e-01 -1.4308e-01 -5.6766e-01 -5.9023e-01  7.5978e-01 -3.0314e-01
  6.4746e-01 -1.8095e-01 -2.8020e-01  1.7297e-01  8.2319e-01  7.0990e-01
  1.4965e+00 -8.5558e-01  9.5081e-02  2.8556e-01 -5.4630e-01 -3.5101e-01
  6.0833e-01  1.7510e-01 -5.1448e-01  1.1489e-01 -2.3727e-02 -5.0720e-02
  7.6827e-01 -1.1016e+00  6.0040e-01 -1.7756e-02  4.2547e-01  2.2407e-01
 -1.0503e-02 -2.2462e-01  2.6753e-01  6.5799e-02 -3.9272e-01 -2.4715e-01
  2.1186e-01  7.3571e-02  1.0777e-01 -1.1177e-02  3.5615e-01 -5.7540e-01
 -5.8893e-01 -1.4267e-01  3.4407e-01  8.3841e-01 -5.4818e-01 -5.8664e-01
  6.8171e-05 -2.4748e-01  2.4637e-01  2.8661e-01  1.8525e-01 -2.2127e-01
 -5.1687e-01 -1.2643e+00 -1.7692e-01  7.6258e-01]",2
872,bundesliga,"[ 0.43487  -0.24513   0.30681  -0.77075  -0.55115   0.11895   0.6758
 -0.86706  -1.0761   -0.061864  1.1099   -0.73316   0.04946  -0.19438
 -0.21158   1.2213    0.54712  -0.7977   -0.041727 -0.33323  -0.23528
  0.81921  -0.60777   0.81289  -0.33171  -1.4528   -0.10473  -0.043171
  0.050396 -0.38879  -0.72777   0.56568  -0.77842  -0.63217   0.12029
  0.85746  -0.69851  -0.15934  -1.5669    0.51166   0.81233  -0.086191
  0.39719   0.22755   0.57417   0.42521   0.8044   -0.22208   0.26163
  0.25787  -0.32181  -0.62788  -0.81095   1.1638    0.03777  -1.1206
 -0.28984   0.042114 -0.57069   0.75149  -0.17635   0.32738  -1.1287
 -0.11397   0.19548   0.61802  -0.29116   0.78769  -1.0423   -0.93524
 -0.51759  -0.88482   0.75665  -0.27372  -0.26805   0.45966  -0.15922
 -0.84889  -0.17374  -0.22181   0.13103   0.31682  -0.79735   0.54456
 -0.35959  -1.048    -1.0594    0.10037   0.49947   0.45759  -0.53253
  0.39316   0.18358   1.2153    0.21378  -0.72795   0.5875    1.1911
  1.1032    0.054795]",1
873,bibliothek,"[ 0.4387    -1.2527    -0.43303    0.3512     0.065556  -0.35144
  0.025774  -0.19423    0.15589   -0.48115    0.71738    0.094889
 -0.5449     0.35375    0.24758    0.62028    0.34187    0.39558
  0.3296     0.024633   0.10037    0.19135   -0.50137   -0.52096
 -0.46832   -0.29758    0.0047955  1.0546     0.13054    0.62581
  0.04075   -0.87018   -0.19824    0.16027    0.74749    0.80414
  0.51617   -0.029031   0.23585   -0.57828    0.95293    0.16902
 -0.6207     0.33247   -0.2172    -0.17637    0.1634     0.47635
 -0.086967   0.9857    -0.064135  -0.46138    0.38361   -1.055
 -0.63558    0.14453    0.063799  -0.49582    0.022203  -0.096521
  0.27231   -0.33317   -0.96127    0.050594  -0.15341   -0.034138
 -0.51757   -0.16434    0.36619    0.50851    0.64092    0.55471
 -0.20995   -0.21107    0.17609    0.76103    0.3385     0.92373
  0.45922    0.11361   -0.52155   -0.0090686  0.12758   -0.29368
  0.71005   -0.52887   -0.27451   -0.052484  -0.20328    0.62156
 -0.027427  -0.028065   0.44297    0.29954    0.64591   -0.17343
  1.5947     0.092262  -0.47613    0.084911 ]",0
874,albania,"[-0.458      0.42826    0.42714    0.87898    0.15428    0.78274
 -0.027398   0.35701    0.85406    0.30138   -0.55409    0.018989
 -0.45948    0.49364   -0.44999    0.059346   0.58067   -0.79868
 -0.60184    0.3483    -0.43361    0.64615    1.0787     0.85576
 -0.12626   -0.8632    -0.26463    0.72133    0.7374    -0.381
  0.1732    -0.38776   -0.23529   -0.10386    0.68055   -0.41848
  1.4551     0.1855    -0.31343   -0.89983   -0.78165    0.0587
  0.34352   -0.77422    0.13203    0.048007   0.60816   -0.19603
  0.13987    0.2395     0.085322   0.55669   -0.3445     0.92226
 -0.49161   -0.763     -0.17814   -0.32937    0.87749    0.64252
 -0.25947   -0.0071018 -0.61594    0.26946    0.22876    0.70779
 -0.71246    0.053258   0.22552    0.36099    0.83364   -1.2281
 -0.41422   -0.0718     0.74057    0.54573   -0.64653    0.53503
 -0.69637    0.36098    0.62027    0.22395   -0.16914   -0.50818
  0.15619    0.53461   -0.26966    0.14166   -0.73509   -0.28847
  0.41253    0.55714   -0.37464    0.41233   -0.49806   -0.0391
  0.10485    0.70252   -0.12999    0.37831  ]",3
875,christiane,"[ 0.27616   -0.069623   0.18465    0.12213   -0.18604   -0.71672
  0.45538    0.48816    0.31002   -0.30919   -0.25106    0.18556
 -0.20532    0.29015    0.83813   -0.19388   -0.40308   -0.52733
 -0.8093    -0.26439   -1.2588     0.86459    0.018662   0.62805
  0.79008    0.51225    0.6916    -0.35034    0.26869    0.27503
  0.32748   -0.80077   -0.17382    0.58371   -0.049974   0.38328
  1.0133     0.78942    0.028154   0.65172   -0.097925   0.087744
 -1.0954     0.58734    0.11325   -0.37326   -0.10679   -0.70665
 -0.27599    0.7799     0.38077    0.12404    0.10742    0.51542
  0.32273    0.16887    0.13034    0.20294   -0.72374   -0.40173
  0.37538   -0.28489    0.78141   -0.024125   0.32568   -0.56165
 -0.39606    1.0157    -0.0054336  0.6111    -0.093438  -0.25569
  0.11774    0.52424    0.41181    0.18252    0.0039445 -0.21944
 -0.35264   -0.13812   -0.56415   -0.50754    0.31719    1.1004
 -0.14574   -0.66678    0.2231     0.03845   -0.57855   -1.033
  0.63552    0.92267    1.2374    -0.33992    0.30841   -0.27126
  0.32595    0.13506   -0.51105    0.8425   ]",0
876,analyst,"[-0.68912  -0.61502  -0.075303 -0.90185  -0.21638  -1.6388   -0.35845
 -0.6202   -0.46533   0.24556  -0.22849   0.36161  -0.28079  -0.25722
 -0.034761 -0.22908  -0.083752 -0.66219   0.1797    0.32527   0.026944
  0.047801  0.33888   0.53238   0.15211   0.29341   0.068226 -0.23673
 -0.72906   1.0928   -0.34875   0.35338  -0.33324  -0.078432  0.14354
 -0.4008    0.64908   1.2761    0.3117   -0.73472   0.57459  -0.77899
 -1.4682   -0.060967 -0.20749  -0.86404  -0.33615  -0.42517  -1.1664
 -0.83425   0.92064  -0.80822   0.29501  -0.082142  0.43682  -2.3248
 -0.97519   0.42744   0.22636   0.9386    0.31505  -0.54591  -0.25594
 -0.23809  -0.25933  -0.46299   0.56394   1.1346    0.78818   1.2429
 -0.82584   0.37498  -0.67665  -0.98825  -0.094105 -1.175     0.029294
 -0.26227  -0.84071  -0.66487   1.4958    0.12404  -0.27479  -0.28074
 -0.26273  -0.61165  -0.68797  -0.40587   0.93194  -0.62827   0.759
  0.095698  0.23164  -0.86261  -0.34132   0.70849   0.37374  -0.22845
 -0.92452   0.95916 ]",1
877,administration,"[-1.5696e-02 -2.7760e-01  6.4958e-01  9.8753e-02  2.6078e-01 -6.1791e-01
 -6.5950e-01  2.6671e-01  5.2102e-01  4.3487e-01 -4.5897e-02 -4.6661e-01
  1.7493e-01  2.8990e-01 -5.6306e-01 -1.0409e-01  4.0967e-01 -1.6370e-01
 -3.9668e-01 -5.5902e-01 -5.7512e-02  6.6967e-02 -9.4879e-02 -5.2706e-01
 -1.2687e+00  6.3660e-02 -4.4738e-01 -3.2558e-01 -3.9790e-01 -2.9017e-01
  5.7490e-01  7.7183e-01 -4.3741e-02  3.6580e-01 -6.3529e-01  9.4531e-01
 -3.9132e-01 -8.1621e-02 -1.5900e-03  4.6828e-01 -1.2199e+00 -5.8182e-01
  5.5686e-01  2.1848e-01  7.7710e-02 -6.1588e-01  3.0271e-01 -1.8020e-01
 -1.2170e-01 -7.0348e-01  8.8226e-01 -5.5919e-01  3.3244e-01  1.3442e+00
  3.7305e-01 -1.9564e+00  6.7724e-01 -5.2262e-01  1.5737e+00  3.7213e-01
  1.2665e-01 -6.9045e-02  1.7943e-01  7.3366e-02  6.7762e-01  1.0469e-02
 -2.9975e-01  7.3478e-01  1.0315e-01  6.4660e-01  2.9116e-01  7.7543e-02
 -6.3680e-01 -3.3948e-01 -1.6140e-01 -7.3318e-01 -5.3536e-01  7.3855e-01
 -1.4005e+00  1.5962e-02  4.9388e-01 -1.4789e-01 -4.3999e-01 -8.2201e-02
 -1.4236e+00  4.4658e-01  8.9558e-02  3.9367e-01 -3.6538e-01 -1.2121e+00
  5.3132e-01 -4.7489e-01 -9.4401e-01  3.7927e-01 -5.4968e-01  1.4914e-01
 -5.5330e-02 -2.1469e-01  1.9806e-01 -1.8782e-01]",4
878,academy,"[ 1.1133    0.33815   0.18169   0.25642   0.66096  -0.39499  -0.16424
  0.4842   -0.77801   0.66982  -0.23165  -0.99995   0.043482  0.9318
 -0.65618  -0.24309   1.5269   -0.41579  -0.13757   0.68593  -0.95877
 -0.3037    0.31146  -0.61111  -0.077069 -0.39064   0.11663  -0.28239
  0.50847  -0.054105 -0.94203   0.35586  -0.38306   0.19653  -0.21476
 -0.22109  -0.43606   0.63633  -1.0158    0.083401 -0.74992   0.68842
 -0.93854  -0.37952   0.40562  -0.53566  -0.16036   0.22255   0.16728
  0.15024   0.012555 -1.1613   -0.1343    0.34229  -0.72302  -2.1538
  0.30144  -0.42318   0.92871   0.21127   0.059831  1.3738    0.064375
  0.77725  -0.4475   -0.37486  -0.47634   0.47619  -0.024732  1.1891
  0.18737   0.12788   0.27114  -0.21854  -0.57571   0.061539  0.17183
  0.51895  -0.71756  -0.78621  -0.53169  -0.16073  -0.12027  -0.024686
 -0.96304  -0.25265   0.04033  -0.50631   0.75679  -0.4063    0.12059
 -0.85285   0.029226  1.0116   -0.51583   0.3577    0.12451  -0.13112
  0.20741   0.31599 ]",4
879,analytics,"[ 0.025135 -1.1037   -0.014392  0.175     0.45659  -0.86727  -0.057021
 -0.66513   0.35031   0.46178  -0.079201 -0.15928  -0.29051  -0.37331
  0.58284   0.47992   0.47444   0.018436  0.33742   0.48474  -1.0344
 -0.63262  -0.043848  0.33803  -0.27473   0.46233   0.92311   1.6516
 -0.99585  -0.41202  -0.22485   0.17227  -0.82582   0.046938  1.0012
 -0.22104  -0.81985   0.072396  0.67151  -0.80752   0.2998   -0.20886
 -1.3073   -0.085651 -1.2405   -0.59945  -0.38276  -0.014263  0.17119
  0.19705  -0.17824  -0.11378   0.24159   0.057804  0.044002 -1.1791
  0.48858  -0.78541   0.06117   0.19021  -0.27743  -0.9376   -0.43884
  0.10984  -0.59379  -0.13567   0.050591 -0.062951  1.2968    0.35529
 -0.87356   0.61764  -0.23356  -0.74894   0.35229  -0.99631   0.33625
 -0.027754 -0.85467  -1.1996    0.60355   0.90339  -0.6848   -0.76649
  0.16188  -0.12005   0.43946  -0.30027   0.6662   -0.48541   0.036112
 -0.34172   0.68198  -0.23978   0.53855   0.16917   0.15406  -0.19322
  0.085335  1.0393  ]",0
880,balls,"[-0.91432   0.61198   0.039323 -0.16322  -0.50168   0.412     0.42805
  0.21648  -1.6964    0.099418  0.66611  -0.65022   0.34775   0.53426
  0.99716   0.23556  -0.52777   1.3613   -0.40321   0.063195  0.68953
  1.1313    0.72901  -0.75138   0.8119    1.0928   -0.32769   0.18384
 -0.22844   0.04699  -0.070462  0.31188  -0.18718  -0.17476   0.14649
  0.16586  -0.44351  -0.20587  -0.89006   0.37071  -0.52466  -0.44804
  0.28069  -0.79502   0.019935 -0.21103  -0.23318  -0.16081  -0.36302
 -0.33402  -0.63068   0.37912  -0.18965   0.9667   -0.28286  -1.2503
 -0.89178   0.37412   0.88916   1.1512   -0.8937    0.24345  -0.28242
  1.2685   -0.92314   0.1087    1.0621   -0.32697  -0.29424  -1.2828
 -0.31861   0.26545   0.63678  -0.28096   0.46968   0.19384  -0.3679
 -0.13101   0.36359   0.63671   0.27181   0.01498   0.10008  -0.55594
 -1.0136   -0.46953   0.12886  -0.80185   0.10112   0.59981  -0.36088
  0.14917  -0.22859  -0.81022  -0.27562  -0.43718  -0.30065   0.63273
 -0.19049   0.049581]",2
881,basic,"[-0.26856    0.6559     0.064675   0.49685   -0.017103  -0.29713
 -0.2498    -0.10622   -0.018357   0.51989    0.15085   -0.29347
  0.26016    0.24355   -0.16174   -0.3219    -0.039009   0.41975
 -0.082028  -0.24394   -0.03684   -0.73352    0.70898   -0.33316
  0.11844   -0.59756   -0.11862   -0.79497   -0.96396    0.021329
 -0.24734    0.8511    -0.39183   -0.37471   -0.043133   0.55161
 -0.071718   0.4992     0.049616  -0.21639   -0.0040826 -0.067965
  0.40324    0.091231  -0.48203    0.43353   -0.71907   -0.11802
 -0.4709    -0.64695    0.32064    0.13858   -0.17715    0.6697
  0.29961   -1.1808     1.2482    -0.40982    2.3297    -0.024472
  0.19348   -0.034497  -0.68993   -0.48949    0.9623     0.16395
 -0.38371   -0.34473    0.13478   -0.0031644 -0.28652    0.33547
  0.41695    0.23863    0.41502    0.86003   -0.42756    0.33562
 -0.65593   -0.31828    0.26979    0.08922   -0.49216    0.077814
 -1.6511     1.0244    -0.07981   -0.32213   -0.1591     0.50242
  0.044186  -0.11809   -0.27576    0.36658   -0.69522   -0.36774
 -0.25196   -1.4229     0.76169    0.78231  ]",4
882,class,"[ 0.44507    1.1348     0.33681    0.033357  -1.0405     0.24413
  0.43113    0.041197  -0.81321    1.1462    -0.041166  -0.56681
 -0.37751    0.010833  -0.49384   -0.98461    0.2911     0.62519
  0.0021157  0.076011   0.57661   -0.42666    0.026943  -0.31422
  0.22591   -0.40706   -0.44773   -0.46698    0.071828   0.087351
 -0.25286    1.0292    -0.17695   -0.57001    0.69949    0.49922
 -0.23905    0.21815    0.067587   0.91464   -0.62297   -0.85661
 -0.1409    -0.61247    0.66159    0.090501   0.19563    0.35387
  0.18804    0.30706   -0.73807    0.019089  -0.32798    0.51793
 -0.003088  -1.7927     0.08279   -0.13564    2.0857     0.16076
 -0.41443    0.42641    0.055687   0.03359    0.74283   -0.19547
  0.53011    0.19503    0.44296    0.54503   -0.030984  -0.49682
 -0.11398    0.085998  -0.046392   0.92739    0.088696  -0.28703
 -0.72927   -1.1755    -0.26028   -0.55622   -0.026987  -0.20324
 -0.81465   -0.12299   -1.1006    -1.5845    -0.18962   -0.32423
 -0.99665   -0.060921   0.43139    0.38787    0.24177    0.29155
 -0.080935  -0.70294    0.47778   -0.33316  ]",4
883,currywurst,"[ 0.26754    0.21036   -0.2551     0.02      -0.26009   -0.17281
  0.25725   -0.4035     0.14979   -0.010642  -0.41038    0.20687
 -0.4493     0.23556   -0.2718     0.57854    0.04926    0.043344
  0.095342  -0.1579    -0.24549    0.018556  -0.29277   -0.47163
 -0.25233    0.36696   -0.22997   -0.0027861 -0.036545  -0.31513
 -0.27887   -0.12986   -0.036937  -0.056799   0.35877    0.41299
  0.23937   -0.63076   -0.027236  -0.14911    0.72733    0.066452
 -0.22612    0.053147   0.22046   -0.24699    0.49219    0.23545
  0.053659   0.28975    0.090472  -0.029896   0.0068803 -0.53356
 -0.17472    0.55034    0.018833   0.19141   -0.37023   -0.3539
  0.061444  -0.19245    0.05511   -0.15057   -0.33041    0.34209
 -0.50869   -0.11263   -0.41943   -0.11815   -0.44206    0.31772
  0.37355    0.79717   -0.03373   -0.16304    0.30133   -0.10351
  0.43251    0.10965   -0.20999    0.099453   0.054419   0.39475
  0.29988    0.19825   -0.22536    0.085075   0.24176    0.48911
  0.15747    0.15972    0.40632   -0.16622    0.42877   -0.46493
  0.78319   -0.27726    0.32944    0.27989  ]",0
884,celeb,"[-0.39492    0.062606   0.3666    -0.40715   -0.56255    0.3156
  0.0059493 -0.86407    0.22616    0.10011   -0.21172    0.03601
  0.61186   -0.37887    0.44091    0.49252   -0.12573   -0.42896
  0.41717    0.21016   -0.5639    -0.27703   -0.62374    0.10479
  0.44368   -0.094322   0.37284    0.29488   -0.13444   -0.60097
  0.10477   -0.56605   -0.087925   0.29502    0.025343  -0.054846
 -0.23763   -0.34951    0.024305  -0.050061   0.081872   0.61491
 -0.49176   -0.43757    0.13195    0.056318  -0.54218   -0.13513
 -0.091561   0.061635  -0.54641   -0.32893   -0.50837   -0.27297
 -0.20103    0.14472    0.31909    0.52029   -0.11004    0.09157
 -0.52531    0.39102    0.25265   -0.15625    0.31338   -0.10584
  0.064425  -0.45449   -0.2192    -0.37822   -0.24655    0.016382
  0.023846   0.26183   -0.04192   -0.19798    0.93612   -0.6624
  0.13054   -0.31428    0.085375  -0.27312    0.59227    0.21144
 -0.32766   -0.47318   -0.045486   0.32018   -0.34226   -0.52651
  0.09434    1.2925     0.49596   -0.60508    0.39035    0.18602
  0.62816   -0.36158    0.29283    0.31515  ]",0
885,ackermann,"[ 0.57452   -0.62746   -0.81075   -0.072012   0.11557   -0.47575
 -0.13762   -0.10246   -0.50622   -0.57592    0.40833    1.2467
 -0.35156    0.26809    0.23014    0.20781   -0.13744    0.0085098
 -0.058018  -0.22202    0.19526    0.23206   -0.78411    0.99529
  0.14973   -0.81233    0.28787    0.518      0.087171  -0.39967
  0.3182     0.082453  -0.71376   -0.15496   -0.74659   -0.28006
  0.74087    0.94047   -0.077534  -0.0049099  0.032384   0.21729
  0.92593    0.49292   -0.67326    1.1557     1.2069    -0.50242
 -0.034411   0.35279   -0.11954   -0.088594   0.2176     0.50281
 -0.67824   -0.33369   -0.35615    0.63709   -0.38636    0.37795
 -0.1763    -0.79837    0.18252    0.18656    0.49735    0.14827
  0.35359    1.1834     0.74341   -0.23525   -0.51026   -0.20765
 -0.076701  -0.20115    0.86209   -0.33441   -0.96386   -0.25515
  0.78827   -0.26411    0.22675   -1.1738    -0.74637    0.76001
 -0.38221   -0.3305    -0.76771    0.38209    0.51774    0.13718
 -0.11353   -0.15881    0.82078    0.18177    1.4126     0.0088763
  0.18451   -0.32112    0.13192    0.50209  ]",1
886,andersson,"[-0.37656  -0.6076   -0.55233  -0.81258  -0.054611 -0.18634   0.59374
 -0.33558  -0.3427    0.17604   0.63625  -0.020537 -0.69942   0.43247
  0.81889  -0.074288 -0.025256  0.11422  -0.95354   0.81211  -0.2236
  0.45778   0.63167   1.8644   -0.12398  -0.10366  -0.39666  -0.049592
  0.81097  -0.42103  -0.46961   0.91879   0.21296   0.25908   0.28906
 -0.8399    0.75676   1.0046    0.038624 -1.295     0.27743   0.39733
  0.11176   0.48148   0.027386  0.54782  -0.043057  0.066625  0.15907
  1.0378    1.0695   -0.47915  -0.042779 -0.010196 -0.79312  -0.10474
 -0.34127   0.63604  -0.62139   0.27399   0.83431  -0.074834 -0.25076
  0.85706  -0.12731   0.12635   0.15334   0.33635   0.074387 -0.84977
 -0.006228  0.40867   0.66823  -0.17471   0.079382  0.21698  -0.53337
 -0.72473   0.23121  -0.1516   -0.19338  -0.48197   0.052154 -0.036431
 -0.4022   -0.070249 -0.44093   0.10959  -0.61123  -0.40629  -0.33966
  0.35799  -0.5607    0.59363  -0.035358  0.088626  0.1746    0.1607
  0.19962  -0.085696]",1
887,bandcamp,"[-0.29058   -1.0378    -0.46391   -0.59685    0.94402   -0.13089
 -0.39635    0.33729    0.58193    0.060033   0.30932    0.37415
 -0.068349  -0.7445     0.05188    0.032929   0.24946   -0.41711
 -0.081687  -0.49077   -0.35245    0.20304    0.18322    0.3162
  0.050971   0.09435    0.34417    0.34697    0.85355    0.81136
  0.37656    0.47301    0.14972    0.49657    0.53966   -0.11206
 -0.64657   -0.056232  -0.38007   -0.86774    1.1339     0.82107
  0.046324   1.1802    -0.69529    0.42798   -0.46063    0.24023
  0.46554    0.037188   1.0074    -0.30283   -0.68414   -0.36645
 -0.17065    0.060877  -0.15002   -0.22183    0.48123   -0.75407
 -0.71417   -0.0065719 -0.0013763 -0.67752    0.38831   -0.34606
 -0.73575   -0.69158    0.0077313 -0.38618   -0.32683    0.53578
  1.0386    -0.37398   -0.42815    0.086765   0.28439    0.45758
  0.2034    -0.36816   -0.35053    0.42365    0.49374    0.24536
  0.86491   -0.50049    0.12007   -0.0665    -0.53742    0.74304
 -0.38285    0.49385    0.47837    0.41928    0.41484   -0.34713
 -0.042961   0.41354    0.54446   -0.043921 ]",0
888,bau,"[-0.16283   -0.28452   -0.20334    0.23803   -0.97167   -0.43612
 -0.092967   0.41802    0.16314   -0.58441    0.16575    0.1027
 -0.64074   -0.12025   -0.036252  -0.12765    0.51054   -0.47374
  0.37915   -0.18356    0.61932    0.47849   -0.1102     0.60617
 -0.25107   -1.1605    -0.75696    0.69762    0.2985     0.72851
 -0.67041   -0.44273   -0.63313   -0.055041  -0.11332   -0.77393
  0.53183    0.85908   -0.38076   -0.55242   -0.39007    0.10154
 -0.52814    0.32239   -0.1595     1.0228     0.014617  -0.23514
  0.056513   0.70164   -0.23375   -0.63212   -0.47001    0.47376
 -0.8157     0.86638    0.4184     0.28732   -0.1416    -0.12257
  0.78007   -0.27318    0.30007    0.20343    0.0095115  0.65319
  0.20815    0.53975   -0.19662    0.091354  -0.41049   -0.26211
 -0.84798   -0.69968   -0.18814   -0.60558   -0.10171   -0.28344
  0.15661    0.59383   -0.92597   -0.50179    0.16933    0.14948
  0.29826   -0.24476    0.2496    -0.6285     0.87209   -0.34331
  0.48074   -0.67018    1.0666     0.47232    1.0614    -0.33729
  0.38134   -0.33609    0.73577    0.12253  ]",0
